mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
625-132118-0041_39-121914-0000,625,M,39,F
103-1241-0012_8629-261139-0035,103,F,8629,M
4397-15678-0043_5808-48608-0057,4397,M,5808,M
1594-135914-0005_8108-280359-0007,1594,M,8108,M
233-155990-0041_831-130739-0015,233,M,831,M
6209-34600-0034_89-219-0018,6209,M,89,F
405-130894-0036_211-122442-0054,405,M,211,F
39-121914-0013_7511-102419-0011,39,F,7511,F
89-218-0018_3240-131232-0002,89,F,3240,M
2007-149877-0048_211-122442-0044,2007,F,211,F
5322-7678-0018_1447-130550-0015,5322,M,1447,F
3486-166446-0001_6476-96661-0002,3486,M,6476,F
4813-248638-0025_5390-30096-0018,4813,M,5390,M
7278-91083-0014_1926-147987-0023,7278,M,1926,F
7859-102518-0019_39-121914-0002,7859,F,39,F
2436-2476-0034_3440-171006-0002,2436,M,3440,F
4397-15678-0034_426-122821-0011,4397,M,426,F
6019-3185-0009_322-124147-0082,6019,M,322,F
1723-141149-0053_4853-27671-0008,1723,M,4853,F
5808-48608-0021_2843-152918-0092,5808,M,2843,M
211-122442-0029_2182-181173-0032,211,F,2182,F
6415-116629-0022_311-124404-0016,6415,F,311,M
2002-139469-0066_625-132112-0026,2002,M,625,M
5339-14134-0019_3112-9555-0067,5339,F,3112,F
8226-274369-0026_8051-118101-0025,8226,M,8051,F
8838-298545-0029_125-121124-0065,8838,M,125,F
7264-92310-0018_587-54108-0007,7264,M,587,F
8051-119902-0010_1235-135887-0007,8051,F,1235,M
200-124139-0035_311-124404-0089,200,F,311,M
3259-158083-0064_7067-76047-0007,3259,F,7067,M
307-127540-0009_8226-274369-0056,307,M,8226,M
2817-142371-0017_7190-90543-0001,2817,F,7190,M
625-132118-0036_2136-5143-0010,625,M,2136,M
1898-145715-0007_7226-86965-0038,1898,F,7226,M
4088-158077-0038_4680-16042-0026,4088,F,4680,F
3440-171009-0010_118-47824-0051,3440,F,118,M
1898-145715-0038_311-124404-0002,1898,F,311,M
1081-125237-0026_2436-2481-0019,1081,M,2436,M
8108-274318-0046_4051-11217-0036,8108,M,4051,F
4441-76263-0011_2007-149877-0057,4441,M,2007,F
4680-16041-0017_211-122425-0077,4680,F,211,F
2893-139322-0043_2691-156745-0025,2893,M,2691,F
2911-7601-0004_6078-54007-0003,2911,M,6078,F
403-126855-0027_5703-47198-0006,403,F,5703,M
481-123719-0024_5463-39174-0037,481,M,5463,M
3486-166424-0033_4051-11217-0004,3486,M,4051,F
2910-131096-0061_103-1240-0003,2910,F,103,F
7190-90542-0057_8797-294123-0057,7190,M,8797,M
5393-19219-0050_2817-142371-0058,5393,F,2817,F
1455-134435-0027_4195-186237-0032,1455,M,4195,F
6437-66173-0035_5867-48852-0082,6437,M,5867,F
8629-261139-0055_201-127786-0060,8629,M,201,M
302-123516-0035_3436-172171-0009,302,F,3436,M
311-124404-0029_8770-295462-0019,311,M,8770,M
8108-280359-0028_2836-5355-0001,8108,M,2836,F
4680-16041-0019_8238-274553-0062,4680,F,8238,F
254-145458-0010_1578-6379-0015,254,M,1578,F
8630-305212-0031_5022-29405-0005,8630,M,5022,F
78-369-0030_1898-145715-0049,78,M,1898,F
322-124147-0010_5652-39938-0014,322,F,5652,F
6081-41997-0037_3112-9554-0020,6081,M,3112,F
7059-88364-0000_8312-279791-0046,7059,F,8312,F
7800-283492-0034_7278-91083-0010,7800,F,7278,M
3982-178459-0064_6836-76549-0015,3982,F,6836,M
2691-156750-0033_8629-261140-0033,2691,F,8629,M
909-131045-0021_3830-12531-0011,909,M,3830,M
7635-105661-0045_1081-125237-0108,7635,F,1081,M
4137-11702-0030_7264-92310-0011,4137,F,7264,M
3112-9555-0024_125-121342-0012,3112,F,125,F
1963-147036-0028_1447-130552-0024,1963,F,1447,F
1867-154075-0000_1970-10594-0007,1867,M,1970,F
3168-173564-0009_6531-61334-0031,3168,M,6531,F
2836-5355-0026_2691-156755-0029,2836,F,2691,F
7794-295948-0021_233-134440-0009,7794,F,233,M
233-134440-0018_8098-278252-0005,233,M,8098,M
6476-96661-0009_8838-298546-0013,6476,F,8838,M
1963-142776-0030_83-9960-0002,1963,F,83,F
1723-141149-0070_8838-298545-0031,1723,M,8838,M
3168-173565-0009_3486-166424-0044,3168,M,3486,M
7402-90848-0053_5561-41616-0024,7402,M,5561,F
3240-131231-0026_403-128339-0046,3240,M,403,F
1970-26100-0031_5867-48852-0104,1970,F,5867,F
6078-54013-0002_6385-34669-0032,6078,F,6385,F
1334-135589-0048_40-222-0048,1334,M,40,F
3982-178459-0060_250-142276-0033,3982,F,250,F
2952-410-0014_5750-100289-0081,2952,M,5750,M
4051-10927-0018_4014-186183-0024,4051,F,4014,M
7067-76047-0030_6385-220959-0015,7067,M,6385,F
7635-105409-0003_3436-172171-0018,7635,F,3436,M
298-126791-0035_7302-86815-0047,298,F,7302,F
405-130894-0008_6529-62556-0011,405,M,6529,M
27-123349-0006_2416-152139-0004,27,M,2416,F
8226-274371-0040_5652-19215-0012,8226,M,5652,F
5678-43301-0022_4680-16042-0033,5678,M,4680,F
8797-294123-0053_4406-16883-0008,8797,M,4406,M
118-121721-0026_3879-174923-0023,118,M,3879,F
909-131045-0035_426-122819-0007,909,M,426,F
4397-15666-0002_2289-152254-0010,4397,M,2289,M
5339-14134-0000_6529-62556-0013,5339,F,6529,M
5163-18515-0012_8468-286673-0033,5163,F,8468,F
6209-34599-0012_39-121916-0003,6209,M,39,F
39-121914-0040_2817-142380-0003,39,F,2817,F
3830-12535-0025_5688-15787-0044,3830,M,5688,F
2911-7601-0036_4898-20016-0035,2911,M,4898,M
7635-105409-0031_7780-274562-0025,7635,F,7780,F
1963-142393-0043_1502-122619-0085,1963,F,1502,F
6836-61804-0011_211-122425-0080,6836,M,211,F
7800-283492-0025_2289-152253-0005,7800,F,2289,M
8312-279790-0025_5678-43303-0019,8312,F,5678,M
103-1241-0042_5393-19218-0014,103,F,5393,F
481-123719-0036_1970-28415-0030,481,M,1970,F
8051-295385-0003_1737-142397-0005,8051,F,1737,F
2836-5355-0004_7226-86965-0036,2836,F,7226,M
2691-156745-0043_7113-86041-0107,2691,F,7113,F
4397-15666-0021_201-127786-0048,4397,M,201,M
1737-146161-0008_7190-90542-0005,1737,F,7190,M
2007-149877-0001_8975-270782-0049,2007,F,8975,F
1594-135914-0078_1235-135884-0010,1594,M,1235,M
27-123349-0014_1334-135589-0018,27,M,1334,M
89-218-0043_7302-86815-0000,89,F,7302,F
3879-174923-0009_6415-116629-0020,3879,F,6415,F
2836-5354-0010_7402-59171-0035,2836,F,7402,M
8226-274369-0034_5393-19219-0049,8226,M,5393,F
229-130880-0070_7402-90848-0061,229,M,7402,M
1737-142396-0003_4853-27671-0018,1737,F,4853,F
3240-131232-0040_6385-34669-0031,3240,M,6385,F
1116-132847-0001_78-369-0005,1116,F,78,M
669-129061-0020_3830-12530-0038,669,F,3830,M
441-128982-0002_2764-36617-0012,441,F,2764,F
2989-138028-0012_8975-270782-0015,2989,F,8975,F
3168-173565-0037_4406-16883-0060,3168,M,4406,M
669-129061-0051_2764-36616-0025,669,F,2764,F
2007-149877-0052_307-127535-0034,2007,F,307,M
2436-2476-0030_5561-41615-0030,2436,M,5561,F
1867-148436-0023_4680-16041-0035,1867,M,4680,F
4640-19187-0010_8226-274369-0051,4640,F,8226,M
3242-67153-0009_8123-275193-0024,3242,M,8123,F
3214-167602-0021_5867-48852-0015,3214,M,5867,F
1970-28415-0031_8975-270782-0050,1970,F,8975,F
3723-171631-0054_1447-130552-0006,3723,M,1447,F
250-142276-0040_1737-142396-0002,250,F,1737,F
6385-34669-0005_200-126784-0025,6385,F,200,F
3983-5331-0000_2911-15045-0000,3983,F,2911,M
7067-76047-0033_441-130108-0019,7067,M,441,F
211-122442-0078_27-123349-0039,211,F,27,M
8063-274115-0004_2289-152257-0020,8063,M,2289,M
3440-171009-0025_1594-135914-0008,3440,F,1594,M
4406-16882-0018_3723-171115-0040,4406,M,3723,M
3983-5331-0022_1334-135589-0028,3983,F,1334,M
311-124404-0053_7113-86041-0090,311,M,7113,F
4441-76262-0026_1081-125237-0067,4441,M,1081,M
7794-295955-0022_1235-135884-0038,7794,F,1235,M
2182-150130-0028_7635-105409-0053,2182,F,7635,F
3879-173592-0036_7067-76048-0058,3879,F,7067,M
89-218-0006_5750-35690-0019,89,F,5750,M
4406-16882-0011_7278-104730-0009,4406,M,7278,M
2002-139469-0014_103-1240-0056,2002,M,103,F
4640-19189-0018_8051-295385-0015,4640,F,8051,F
426-122822-0000_3168-173564-0031,426,F,3168,M
2836-5354-0040_887-123289-0033,2836,F,887,F
7178-34645-0017_405-130894-0038,7178,F,405,M
6476-57446-0083_298-126791-0061,6476,F,298,F
211-122442-0003_5652-39938-0024,211,F,5652,F
911-128684-0072_254-27760-0001,911,M,254,M
2764-36616-0024_1963-142776-0024,2764,F,1963,F
1970-26100-0018_27-123349-0003,1970,F,27,M
8975-270782-0013_103-1241-0024,8975,F,103,F
254-127705-0032_4441-76263-0047,254,M,4441,M
730-358-0027_307-127535-0014,730,F,307,M
250-142276-0009_8063-274117-0020,250,F,8063,M
4362-15663-0043_26-496-0011,4362,F,26,M
1334-135589-0079_7402-59171-0006,1334,M,7402,M
6081-41998-0018_7780-274562-0028,6081,M,7780,F
311-124404-0033_5393-19219-0028,311,M,5393,F
8770-295462-0020_460-172357-0009,8770,M,460,M
2136-5147-0011_3240-131231-0070,2136,M,3240,M
7067-76047-0009_8088-284756-0028,7067,M,8088,M
7226-86965-0012_911-128684-0088,7226,M,911,M
2843-152918-0015_5703-47212-0032,2843,M,5703,M
4051-11218-0039_298-126791-0057,4051,F,298,F
2952-407-0020_3242-8112-0033,2952,M,3242,M
3374-298026-0015_911-130578-0007,3374,M,911,M
254-27760-0012_2002-139469-0064,254,M,2002,M
1116-132851-0001_200-126784-0037,1116,F,200,F
7067-76047-0047_4297-13009-0009,7067,M,4297,F
7635-105661-0002_328-129766-0058,7635,F,328,F
8098-278278-0002_2764-36619-0025,8098,M,2764,F
26-495-0066_5163-39921-0009,26,M,5163,F
7113-86041-0057_3112-9555-0062,7113,F,3112,F
2182-181173-0035_2136-5147-0028,2182,F,2136,M
3983-5371-0046_6385-34655-0028,3983,F,6385,F
403-128339-0030_5390-24512-0038,403,F,5390,M
2391-145015-0107_1263-138246-0028,2391,F,1263,F
2836-5355-0029_5867-48852-0069,2836,F,5867,F
4441-76262-0000_8088-284756-0037,4441,M,8088,M
6081-41998-0003_89-218-0000,6081,M,89,F
1926-147987-0002_7178-34644-0060,1926,F,7178,F
3112-9555-0068_426-122821-0004,3112,F,426,F
8419-286676-0007_5750-100289-0041,8419,M,5750,M
1116-132847-0007_229-130880-0072,1116,F,229,M
254-27760-0017_5339-14134-0048,254,M,5339,F
6437-66172-0035_5561-41615-0039,6437,M,5561,F
201-127786-0040_6081-42010-0036,201,M,6081,M
3440-171009-0058_7794-295955-0011,3440,F,7794,F
3259-158083-0082_7780-274562-0100,3259,F,7780,F
5022-29405-0018_3242-8112-0013,5022,F,3242,M
3436-172171-0000_39-121916-0007,3436,M,39,F
302-123523-0024_2007-149877-0054,302,F,2007,F
2764-36619-0012_78-369-0060,2764,F,78,M
201-122255-0027_909-131044-0012,201,M,909,M
6081-41997-0007_1235-135884-0028,6081,M,1235,M
8123-275216-0044_1867-154071-0043,8123,F,1867,M
4640-19189-0021_7113-86041-0070,4640,F,7113,F
1578-140049-0002_8324-286683-0003,1578,F,8324,F
7402-59171-0030_118-47824-0020,7402,M,118,M
2436-2476-0009_730-358-0024,2436,M,730,F
7278-246956-0019_3112-9555-0011,7278,M,3112,F
3112-9555-0048_1578-140049-0026,3112,F,1578,F
2289-152257-0014_5867-48852-0002,2289,M,5867,F
1502-122619-0016_7278-104730-0004,1502,F,7278,M
8797-294123-0027_7302-86814-0042,8797,M,7302,F
2911-15084-0000_1723-141149-0032,2911,M,1723,M
5393-19218-0044_7113-86041-0083,5393,F,7113,F
6531-61334-0112_7794-295947-0004,6531,F,7794,F
200-126784-0020_8108-280354-0000,200,F,8108,M
3259-158083-0044_7780-274562-0087,3259,F,7780,F
3664-178366-0000_4397-15666-0010,3664,M,4397,M
7367-86737-0014_6081-41997-0015,7367,M,6081,M
6415-111615-0009_1455-138263-0056,6415,F,1455,M
7302-86814-0000_5678-43303-0024,7302,F,5678,M
4441-76262-0024_5808-54425-0039,4441,M,5808,M
2893-139322-0052_587-41611-0018,2893,M,587,F
1963-142393-0054_7190-90542-0003,1963,F,7190,M
3486-166424-0028_5808-48608-0043,3486,M,5808,M
322-124147-0039_1455-138263-0003,322,F,1455,M
1594-135914-0096_2843-152918-0112,1594,M,2843,M
233-134440-0014_3259-158083-0048,233,M,3259,F
1594-135914-0048_8324-286681-0008,1594,M,8324,F
5750-100289-0036_426-122822-0008,5750,M,426,F
8063-274115-0030_298-126790-0000,8063,M,298,F
1737-148989-0024_8975-270782-0084,1737,F,8975,F
8238-274553-0025_5750-100289-0018,8238,F,5750,M
4014-186176-0037_2691-156750-0025,4014,M,2691,F
7059-88364-0028_89-219-0063,7059,F,89,F
3242-67153-0003_481-123720-0062,3242,M,481,M
587-54108-0016_4406-16883-0000,587,F,4406,M
103-1241-0031_2893-139322-0006,103,F,2893,M
8123-275209-0004_1926-147979-0000,8123,F,1926,F
1081-125237-0081_4397-15668-0033,1081,M,4397,M
89-218-0035_26-495-0075,89,F,26,M
7800-283493-0032_7113-86041-0018,7800,F,7113,F
3436-172171-0030_2002-139469-0024,3436,M,2002,M
8088-284756-0023_4898-20016-0020,8088,M,4898,M
2911-12359-0009_1263-141777-0039,2911,M,1263,F
78-369-0039_4406-16882-0053,78,M,4406,M
39-121915-0010_1723-141149-0028,39,F,1723,M
5703-47198-0052_911-128684-0010,5703,M,911,M
7302-86815-0010_8238-283452-0043,7302,F,8238,F
5192-19396-0009_8123-275209-0010,5192,M,8123,F
211-122442-0007_2989-138035-0043,211,F,2989,F
4397-15678-0010_40-121026-0009,4397,M,40,F
4898-20016-0002_2002-139469-0106,4898,M,2002,M
2289-152257-0002_89-219-0034,2289,M,89,F
4640-19188-0005_8063-274115-0011,4640,F,8063,M
322-124146-0033_6019-3185-0092,322,F,6019,M
730-360-0024_1970-10594-0005,730,F,1970,F
5789-70653-0024_39-121914-0021,5789,F,39,F
8238-274553-0073_233-134440-0000,8238,F,233,M
2691-156755-0034_2843-152918-0051,2691,F,2843,M
8108-280354-0009_211-122425-0075,8108,M,211,F
5463-39173-0011_8108-280359-0019,5463,M,8108,M
4640-19189-0005_669-129061-0023,4640,F,669,F
1334-135589-0046_3830-12531-0005,1334,M,3830,M
201-127786-0054_8312-279791-0018,201,M,8312,F
2007-149877-0012_3440-171009-0072,2007,F,3440,F
5022-29405-0040_2836-5355-0030,5022,F,2836,F
8108-280359-0021_4813-248638-0014,8108,M,4813,M
2691-156750-0021_201-127786-0080,2691,F,201,M
3440-171006-0010_1447-130551-0030,3440,F,1447,F
2764-36617-0018_5339-14133-0043,2764,F,5339,F
8629-261139-0057_5322-7679-0029,8629,M,5322,M
6529-62556-0040_2416-152137-0008,6529,M,2416,F
27-124992-0041_1502-122619-0061,27,M,1502,F
2391-145015-0039_3723-171631-0047,2391,F,3723,M
3982-178459-0007_302-123516-0015,3982,F,302,F
5192-19397-0069_8098-278252-0001,5192,M,8098,M
89-219-0040_3440-171009-0064,89,F,3440,F
7859-102518-0024_4406-16882-0017,7859,F,4406,M
587-54108-0017_4160-11549-0024,587,F,4160,F
911-130578-0001_89-219-0052,911,M,89,F
3374-298032-0015_441-130108-0004,3374,M,441,F
5049-25947-0030_4640-19187-0021,5049,M,4640,F
2002-139469-0111_298-126791-0026,2002,M,298,F
254-127705-0030_426-122822-0023,254,M,426,F
3259-158083-0116_6531-61334-0025,3259,F,6531,F
8051-119902-0038_4014-186179-0020,8051,F,4014,M
7278-104730-0018_6078-54007-0036,7278,M,6078,F
3664-178355-0009_7367-86737-0060,3664,M,7367,M
8419-293469-0012_5463-39174-0033,8419,M,5463,M
3436-172162-0048_1926-147979-0047,3436,M,1926,F
1963-142393-0023_7190-90542-0053,1963,F,7190,M
7178-34644-0070_5339-14134-0008,7178,F,5339,F
1455-138263-0054_5652-39938-0045,1455,M,5652,F
6209-34600-0019_669-129061-0045,6209,M,669,F
8238-274553-0054_254-127705-0031,8238,F,254,M
3830-12535-0006_2843-152918-0017,3830,M,2843,M
8238-274553-0038_8630-305213-0015,8238,F,8630,M
7178-34644-0068_211-122442-0066,7178,F,211,F
5022-29411-0067_6081-42010-0026,5022,F,6081,M
8797-294123-0022_3240-131231-0035,8797,M,3240,M
8975-270782-0079_83-9960-0003,8975,F,83,F
4362-15663-0076_4397-15668-0035,4362,F,4397,M
27-124992-0067_5652-39938-0011,27,M,5652,F
3436-172162-0036_8123-275209-0019,3436,M,8123,F
4680-16026-0007_4853-27671-0012,4680,F,4853,F
7113-86041-0069_460-172359-0028,7113,F,460,M
8975-270782-0010_6836-61803-0022,8975,F,6836,M
8630-305212-0005_460-172359-0069,8630,M,460,M
3436-172162-0002_3240-131231-0057,3436,M,3240,M
7067-76048-0047_3374-298025-0025,7067,M,3374,M
8419-286667-0007_248-130644-0024,8419,M,248,F
5652-39938-0019_8238-274553-0067,5652,F,8238,F
5339-14134-0051_1447-130551-0011,5339,F,1447,F
4195-186236-0011_1235-135883-0006,4195,F,1235,M
7402-90848-0015_5561-41615-0013,7402,M,5561,F
2289-152254-0017_6019-3185-0102,2289,M,6019,M
1235-135884-0005_4813-248641-0046,1235,M,4813,M
83-11691-0002_2843-152918-0022,83,F,2843,M
89-219-0037_5750-100289-0079,89,F,5750,M
4088-158077-0098_441-128982-0034,4088,F,441,F
1116-137572-0047_441-130108-0024,1116,F,441,F
2817-142371-0075_5339-14134-0026,2817,F,5339,F
4853-27670-0016_40-222-0015,4853,F,40,F
5688-41232-0060_909-131041-0001,5688,F,909,M
7264-92310-0030_6531-61334-0063,7264,M,6531,F
4640-19188-0026_4680-16026-0022,4640,F,4680,F
8088-284756-0102_125-121342-0044,8088,M,125,F
4051-11218-0001_8051-118101-0017,4051,F,8051,F
4406-16882-0066_5688-41232-0013,4406,M,5688,F
8226-274369-0017_2764-36617-0009,8226,M,2764,F
4195-17507-0022_4297-13009-0029,4195,F,4297,F
7059-77900-0026_8629-261139-0061,7059,F,8629,M
2691-156750-0032_2893-139322-0008,2691,F,2893,M
5867-48852-0065_7226-86964-0014,5867,F,7226,M
2691-156745-0020_1263-139804-0024,2691,F,1263,F
3240-131231-0005_5463-39174-0023,3240,M,5463,M
1455-138263-0047_27-123349-0057,1455,M,27,M
460-172359-0055_3242-8112-0041,460,M,3242,M
229-130880-0064_460-172359-0075,229,M,460,M
26-496-0012_1334-135589-0090,26,M,1334,M
7367-86737-0039_5390-30102-0012,7367,M,5390,M
2391-145015-0096_5750-100289-0024,2391,F,5750,M
254-27760-0022_4640-19187-0017,254,M,4640,F
6529-62556-0008_2836-5354-0031,6529,M,2836,F
2952-407-0013_7226-86965-0039,2952,M,7226,M
2989-138035-0032_201-122255-0007,2989,F,201,M
669-129074-0009_2836-5355-0052,669,F,2836,F
4051-11218-0012_1926-147979-0014,4051,F,1926,F
1970-10594-0035_587-54108-0019,1970,F,587,F
6529-62556-0009_5104-33407-0040,6529,M,5104,M
4640-19188-0030_1447-17506-0015,4640,F,1447,F
5390-30102-0031_1502-122619-0096,5390,M,1502,F
5808-48608-0025_5049-25947-0028,5808,M,5049,M
5049-25947-0050_2391-145015-0092,5049,M,2391,F
3240-131231-0071_887-123289-0034,3240,M,887,F
4397-15678-0014_5192-19397-0036,4397,M,5192,M
5163-18515-0034_3723-171115-0049,5163,F,3723,M
481-123720-0013_6476-57446-0046,481,M,6476,F
5808-54425-0014_3259-158083-0062,5808,M,3259,F
4051-10927-0006_298-126791-0033,4051,F,298,F
8629-261139-0048_1737-142396-0005,8629,M,1737,F
1263-139804-0007_7800-283493-0035,1263,F,7800,F
909-131044-0002_5339-14133-0017,909,M,5339,F
3112-9555-0003_5652-39938-0051,3112,F,5652,F
5049-25947-0100_6078-54013-0054,5049,M,6078,F
1447-130550-0003_7278-91083-0020,1447,F,7278,M
730-360-0040_298-126791-0065,730,F,298,F
2691-156755-0003_7226-86965-0032,2691,F,7226,M
4853-27671-0014_4813-248641-0006,4853,F,4813,M
2893-139310-0009_7302-86814-0024,2893,M,7302,F
5163-18515-0047_78-369-0010,5163,F,78,M
405-130895-0010_2764-36619-0009,405,M,2764,F
118-47824-0004_6437-66173-0041,118,M,6437,M
5867-48852-0050_118-124588-0017,5867,F,118,M
1867-154071-0015_5867-48852-0030,1867,M,5867,F
307-127540-0015_2691-156745-0040,307,M,2691,F
3486-166424-0036_8063-274112-0033,3486,M,8063,M
322-124147-0073_4088-158077-0016,322,F,4088,F
4051-11218-0059_5808-48608-0056,4051,F,5808,M
27-123349-0030_1963-142393-0010,27,M,1963,F
8123-275216-0000_3436-172162-0028,8123,F,3436,M
6476-57446-0056_3830-12531-0016,6476,F,3830,M
4680-16042-0037_3664-178355-0028,4680,F,3664,M
4406-16883-0059_5322-7680-0002,4406,M,5322,M
40-121026-0038_7059-88364-0011,40,F,7059,F
6437-66172-0001_5750-100289-0031,6437,M,5750,M
7302-86815-0011_2002-139469-0006,7302,F,2002,M
2836-5354-0038_8051-119902-0005,2836,F,8051,F
3983-5371-0027_7511-102420-0033,3983,F,7511,F
7059-77897-0008_7635-105661-0004,7059,F,7635,F
3879-174923-0014_6209-34599-0015,3879,F,6209,M
83-9960-0001_5867-48852-0036,83,F,5867,F
229-130880-0018_441-130108-0018,229,M,441,F
6531-61334-0008_481-123719-0025,6531,F,481,M
302-123504-0024_3486-166424-0027,302,F,3486,M
405-130894-0064_7226-86964-0011,405,M,7226,M
2691-156745-0036_1578-6379-0026,2691,F,1578,F
83-11691-0028_5322-7679-0008,83,F,5322,M
7402-90848-0047_2989-138028-0029,7402,M,2989,F
3374-298025-0031_7511-102420-0034,3374,M,7511,F
1502-122619-0073_5104-33407-0015,1502,F,5104,M
5688-41232-0022_328-129766-0039,5688,F,328,F
311-124404-0039_587-54108-0036,311,M,587,F
7178-34645-0011_8419-286676-0001,7178,F,8419,M
2893-139310-0024_7226-86965-0045,2893,M,7226,M
211-122442-0081_6476-57446-0014,211,F,6476,F
1447-130551-0032_7511-102419-0048,1447,F,7511,F
6529-62554-0038_5808-48608-0046,6529,M,5808,M
2691-156750-0001_7800-283478-0008,2691,F,7800,F
8123-275216-0028_5022-29411-0057,8123,F,5022,F
2007-149877-0024_7794-295955-0023,2007,F,7794,F
4406-16882-0012_3664-11714-0010,4406,M,3664,M
7635-105409-0036_89-219-0032,7635,F,89,F
6385-220959-0025_2843-152918-0075,6385,F,2843,M
3879-173592-0003_8975-270782-0098,3879,F,8975,F
6476-96661-0015_1081-125237-0083,6476,F,1081,M
8629-261139-0029_233-155990-0030,8629,M,233,M
6531-61334-0058_2136-5143-0026,6531,F,2136,M
2989-138035-0065_5678-43301-0026,2989,F,5678,M
2836-5354-0033_311-124404-0040,2836,F,311,M
1447-130551-0007_3259-158083-0077,1447,F,3259,F
1926-147987-0027_4362-15663-0070,1926,F,4362,F
4397-15668-0032_6836-61804-0005,4397,M,6836,M
3240-131231-0061_1970-26100-0010,3240,M,1970,F
2007-132570-0060_4813-248641-0004,2007,F,4813,M
6529-62554-0033_3486-166424-0023,6529,M,3486,M
669-129061-0075_8123-275216-0035,669,F,8123,F
587-41619-0018_1867-154075-0031,587,F,1867,M
83-3054-0003_8324-286682-0046,83,F,8324,F
26-496-0015_1235-135887-0009,26,M,1235,M
7794-295955-0017_1867-154075-0006,7794,F,1867,M
4297-13009-0051_6081-41998-0041,4297,F,6081,M
3112-9555-0026_460-172357-0016,3112,F,460,M
4014-186175-0021_8123-275193-0005,4014,M,8123,F
1263-138246-0024_6019-3185-0066,1263,F,6019,M
1334-135589-0032_1502-122619-0038,1334,M,1502,F
7190-90543-0026_1081-125237-0061,7190,M,1081,M
2391-145015-0037_7264-92314-0014,2391,F,7264,M
4397-15666-0005_229-130880-0068,4397,M,229,M
2989-138035-0074_7226-86964-0034,2989,F,7226,M
3259-158083-0059_426-122821-0024,3259,F,426,F
3486-166424-0002_6836-61803-0013,3486,M,6836,M
6385-34655-0011_4406-16883-0006,6385,F,4406,M
7859-102519-0006_5750-35690-0027,7859,F,5750,M
426-122822-0006_8123-275216-0004,426,F,8123,F
298-126790-0031_302-123504-0008,298,F,302,F
1737-148989-0034_1455-138263-0042,1737,F,1455,M
2416-152139-0017_7800-283492-0001,2416,F,7800,F
3259-158083-0055_307-127539-0026,3259,F,307,M
7635-105661-0011_27-123349-0055,7635,F,27,M
426-122819-0023_7264-92310-0010,426,F,7264,M
6476-57446-0037_3982-182255-0031,6476,F,3982,F
2136-5147-0040_7278-91083-0017,2136,M,7278,M
4813-248641-0031_2002-139469-0088,4813,M,2002,M
8051-295385-0001_302-123516-0008,8051,F,302,F
2002-139469-0007_5808-54425-0000,2002,M,5808,M
